battery,time,capacity
6,2006.333636111111,1.3988013888890545
6,2013.7752027777778,1.4059263888886924
6,2214.3857777777775,1.3042055555555143
6,2222.038252777778,1.310988895833385
7,106.2058888888889,1.9978583333333433
7,111.25365277777779,1.9976972222222098
7,247.81381944444445,1.9459777777777791
7,252.84283055555554,1.9446484111111284
7,377.27071111111104,1.882416666666685
7,382.3804722222223,1.8923194444444476
7,503.0296861111111,1.8266907513889121
7,508.2529083333333,1.8277540791666358
7,630.7463611111112,1.7740364888888327
7,635.9493333333334,1.7704805555554264
7,751.7606722222223,1.7172388888888857
7,757.0613972222222,1.7221166666666035
7,863.6956694444444,1.6143319444444497
7,868.9716194444443,1.6832874999999337
7,989.8492722222222,1.6511798777777469
7,995.2115555555556,1.6476319444445324
7,1098.064311111111,1.631657693055519
7,1103.518513888889,1.6344611111111327
7,1219.5358861111113,1.605105419444579
7,1225.0590444444442,1.6055805555557967
7,1340.1715166666665,1.5772083333333977
7,1345.7795527777778,1.5778208333333432
7,1451.570777777778,1.5419988916668
7,1457.2982083333334,1.5421541666665721
7,1637.5150166666665,1.5739962694445375
7,1645.7119777777777,1.5665180555554936
7,1817.2460694444444,1.5050763888888787
7,1825.2892583333335,1.4947055555553899
7,1997.5069055555557,1.467275000000332
7,2005.6961444444444,1.4604472222222327
7,2173.624063888889,1.4104347222222962
7,2181.9930222222224,1.4162555555554852
7,2338.262833333333,1.3557055555556383
7,2346.946986111111,1.3713402777778816
7,2508.9004694444443,1.3188736111111528
7,2517.903763888889,1.3289805555555143
7,2673.4959277777775,1.253620833333168
7,2682.3741555555557,1.2485743416666046
7,2831.543252777778,1.2121097222218913
7,2840.564191666667,1.2155203194446516
7,3001.6143305555556,1.2323064888890753
7,3010.4448305555557,1.2329888180551
7,3209.8475833333337,1.301159722222243
7,3218.71185,1.282420833333354
7,3373.187413888889,1.12976111111107
7,3381.8205333333335,1.1638528319446102
7,3536.1370722222223,1.0643850083329607
7,3545.111988888889,1.0672461861108626
7,3692.7005027777777,1.0400333333333127
8,107.5965638888889,1.9874472222222135
8,112.79020555555556,1.9837541666666578
8,248.9887972222222,1.8958555555555778
8,254.19489166666665,1.8922722222222377
8,369.9156527777778,1.8240541666666255
8,375.2119916666666,1.8176716291666073
8,502.1129888888889,1.7499847222221838
8,507.3696222222222,1.749356944444522
8,625.6044527777777,1.7072624999999069
8,630.8760416666667,1.705545833333292
8,750.3649722222221,1.6537611111110848
8,755.6182444444444,1.6484430555556442
8,864.6599083333333,1.523204166666739
8,869.9448472222223,1.6285624999999124
8,981.6987722222223,1.5996165597222172
8,987.0000194444445,1.6003675416666925
8,1094.9338722222224,1.5698999999999943
8,1100.3324861111112,1.5792763888889252
8,1210.3775305555557,1.5382222222219122
8,1215.813347222222,1.5477704958335092
8,1327.822163888889,1.5168499999999587
8,1333.329536111111,1.5091111111112352
8,1444.048725,1.4750083333332196
8,1449.6181472222222,1.4769125000001657
8,1640.4186,1.5397624999998865
8,1648.6993805555555,1.5167237055557317
8,1807.0795055555554,1.4749736111111527
8,1815.549611111111,1.465948927777964
8,1977.7821833333333,1.4199736111110188
8,1986.50225,1.4184513888890442
8,2138.9708972222224,1.3676300027776436
8,2148.206347222222,1.3736222222222225
8,2309.3016222222222,1.3286708333333541
8,2318.6225555555557,1.330201388888941
8,2479.3008305555554,1.2728291666667286
8,2488.7945972222224,1.2880572999998554
8,2642.5242472222226,1.2293180555552226
8,2651.7695916666667,1.243063138888471
8,2812.6837166666664,1.218279166666708
8,2822.060372222222,1.2247139749997105
8,2983.2915527777777,1.21768333333323
8,2992.514063888889,1.2201236111113196
8,3220.126566666667,1.305866666666522
8,3229.2527,1.2758319444441135
8,3391.1206805555553,1.1705743916668945
8,3400.037491666667,1.1689404611110286
8,3560.053161111111,1.0812763888893442
8,3569.2468194444446,1.0717263888884336
9,3.9693611111111107,2.0977388888888893
9,8.987744444444445,2.094665277777778
9,119.71633888888887,2.0445668638889005
9,125.16368611111112,2.0408499999999923
9,231.80686388888887,1.9802082666666718
9,237.40959722222223,1.982915277777747
9,341.4921805555556,1.9149111111111112
9,347.15220000000005,1.9058819444444706
9,447.0173722222222,1.8548013888888943
9,452.7834888888888,1.8545819444444231
9,551.1973333333333,1.7674416666666461
9,556.8932305555555,1.7570893888889279
9,651.7942194444445,1.7142069444445378
9,657.5907611111112,1.7138805555554866
9,752.0784166666667,1.6491486111111051
9,757.7883694444445,1.6477708333333851
9,847.9656694444445,1.5992013888888217
9,853.6491611111111,1.5990718499999532
9,941.4592361111111,1.5241527777778299
9,947.211486111111,1.5220680555555202
9,1027.2094583333333,1.4441986111111687
9,1033.4071555555554,1.4696555555554929
9,1120.4886277777778,1.4170388888889769
9,1126.0810694444444,1.4155902777778555
9,1205.1655194444445,1.3832666833333642
9,1210.6757388888889,1.3852517055554834
9,1429.9841833333332,1.467784722222305
9,1438.1913833333335,1.4518944444443722
9,1524.5639777777778,1.3517972222222845
9,1532.4088638888888,1.3615280388888578
9,1609.324875,1.3317868305556386
9,1617.153372222222,1.3311236111111007
9,1697.119736111111,1.2959814013891064
9,1704.1297972222221,1.288815251389003
9,1778.5543388888889,1.2217333333333644
9,1786.8714222222222,1.2787102361111626
9,1862.5047861111113,1.2502986111109455
9,1870.4227666666666,1.2560802375000104
9,1946.886363888889,1.2210180555555763
9,1954.8701972222223,1.2069458333333851
9,2033.4509444444445,1.193241666666553
9,2041.546725,1.207546161111018
9,2114.1490166666667,1.1944416666666873
9,2122.6108972222223,1.176081944444258
9,2198.5461166666664,1.1545115805558452
9,2207.004372222222,1.1642638888886407
9,2280.635838888889,1.1428291666667083
9,2289.1123027777776,1.1296749999999691
9,2363.6058333333335,1.1197844999998965
9,2372.1791027777776,1.1199875000000827
9,2442.8835166666668,1.1073305555556592
9,2451.6702138888886,1.119241666666853
9,2525.8464750000003,1.0750000000000846
9,2534.2992,1.0759861111109241
9,2606.2036555555555,1.0833777777774467
9,2614.605652777778,1.0876769236106973
9,2685.9237055555554,1.058237481944155
9,2694.245408333333,1.0688777777780052
9,2759.623630555556,1.0576444444446929
9,2768.0729805555557,1.0646819444445688
9,2839.778652777778,1.0339625000000834
9,2848.2532333333334,1.0354958333332507
9,2915.6234277777776,1.0013500000001863
9,2924.030441666667,1.0066458333334785
9,3012.9928277777776,1.0741597222223878
9,3021.82125,1.0390388888887028
9,3092.5176055555557,0.9903583333331472
9,3100.7706916666666,0.9831222222221602
9,3167.057886111111,0.9374437694440926
9,3175.195113888889,0.9537555555553281
9,3242.428538888889,0.8858165583335198
9,3250.4118611111107,0.8591750000001449
9,3313.2276166666666,0.824173233333147
9,3321.5778277777777,0.8373083333332506
9,3382.9707388888887,0.7783472222221187
9,3391.3261388888886,0.7849255597224084
9,3452.371744444444,0.7597603458332715
9,3460.710877777778,0.7587233652776537
9,3520.583394444445,0.7487624999998334
9,3529.1218972222223,0.7501847222224293
10,1.5038138888888888,2.0950402777777777
10,6.5118027777777785,2.092448922222222
10,120.55866944444443,2.051824999999986
10,125.91002499999999,2.045415277777782
10,231.61061944444444,1.9784499999999963
10,237.20622500000002,1.9803902708333465
10,344.2591,1.9127791666666356
10,349.8690194444445,1.9049627027777887
10,450.03656666666666,1.866752777777804
10,455.64919444444445,1.8662846166665996
10,555.4799277777778,1.7579541666665708
10,561.2778972222222,1.7479462833332662
10,657.3122916666666,1.7079362166665997
10,662.998786111111,1.7109319444445015
10,755.8864055555556,1.6564435902778039
10,761.46205,1.649318055555628
10,852.38985,1.5985944444444704
10,858.1586083333333,1.6038194444444032
10,946.9763722222222,1.5302458333333546
10,952.6989277777777,1.5268874999999587
10,1033.3738833333334,1.4752597222221755
10,1038.9637916666666,1.4874847222221705
10,1124.760075,1.4374402777779793
10,1130.3410305555556,1.4399271777777307
10,1209.61875,1.4056874999998965
10,1215.0521250000002,1.3987649777777995
10,1429.8056083333333,1.5019152777777365
10,1437.8889194444446,1.4781083333331884
10,1526.3235694444443,1.3881461263890544
10,1534.1311777777778,1.3892902777776743
10,1613.5633166666664,1.3552513888888151
10,1621.4586472222222,1.3566999999999796
10,1704.3621583333331,1.320509722222243
10,1712.2094361111112,1.3216527777777995
10,1792.2353444444445,1.3013096749999795
10,1800.2824666666666,1.2985402777779331
10,1879.9938249999998,1.2802388888889615
10,1887.993322222222,1.2793633541667704
10,1965.133272222222,1.2783694444445874
10,1973.2457222222222,1.2741666666667806
10,2049.1794305555554,1.266941872222347
10,2057.2744361111113,1.2597458333333331
10,2132.4321416666667,1.2531027777778299
10,2140.6734472222224,1.2474680555553692
10,2219.609786111111,1.230889119444486
10,2227.8833916666667,1.234032358333199
10,2305.5779472222225,1.2171694444445695
10,2313.809738888889,1.2176727749998655
10,2387.9697611111114,1.1931263888889716
10,2396.163236111111,1.1916541666665423
10,2468.4861638888888,1.1649416666667278
10,2476.9022416666667,1.1624486111109869
10,2551.096322222222,1.1490962374999587
10,2559.6691638888883,1.1431569444443195
10,2630.568052777777,1.152423611111088
10,2639.118344444444,1.1559585958334992
10,2713.392994444445,1.1604458333328989
10,2721.2357194444444,1.1230125000002484
10,2792.1349833333334,1.1498736291664395
10,2800.4998416666667,1.1366791666664184
10,2875.787808333333,1.1168388888888476
10,2884.1438972222227,1.1216011624992563
10,3015.851225,1.1628023388889097
10,3024.763686111111,1.1361013166665428
10,3097.568475,1.093736111111256
10,3101.352272222222,0.8168166666668737
10,3168.924236111111,1.047076368055452
10,3177.3997361111115,1.0534305555554109
10,3245.8160527777777,0.9664236972224498
10,3253.8661583333333,0.9476694444447137
10,3318.582411111111,0.9389805555556591
10,3327.196897222222,0.9271211000000207
10,3392.2272194444445,0.881451388888889
10,3400.6626972222225,0.8819194444439893
10,3461.3875194444445,0.852149999999793
10,3470.1320916666664,0.8553180555559075
10,3534.000338888889,0.8420416666667918
11,2.7956166666666666,2.0939875625
11,7.734666666666667,2.0908872083333336
11,123.97731666666667,2.055401348611105
11,129.12064444444445,2.0510111111110985
11,238.69803888888887,2.020101388888872
11,243.87973055555557,2.01836012638888
11,354.25818888888887,1.9531111111111452
11,359.5894027777778,1.9603169486111034
11,460.23208055555557,1.9033434444444572
11,465.7275388888889,1.892941666666693
11,569.4886694444444,1.7676819444444034
11,575.1724472222223,1.771488888888972
11,669.2365000000001,1.6879097222221755
11,673.5998611111111,1.6687670000000259
11,763.8768972222223,1.568174149999902
11,769.6276000000001,1.5639222222220053
11,862.8143055555555,1.5087430555555141
11,868.4913805555556,1.5000930555555296
11,959.7074833333334,1.447258333333375
11,965.5699833333333,1.4448472222222528
11,1050.8962555555556,1.4191625361111733
11,1056.4331861111111,1.4104652777778603
11,1139.2054166666667,1.3713458333332142
11,1145.1683805555556,1.370022222222211
11,1226.5730833333332,1.3448896722223973
11,1232.4325666666666,1.3440236111110384
11,1431.6866944444444,1.4591888888891167
11,1440.3674888888888,1.4324003833333956
11,1529.2546361111113,1.334738888889159
11,1536.8528416666668,1.3324861111109767
11,1616.1369083333334,1.304880555555587
11,1624.3071944444446,1.3049999999999484
11,1704.1834472222222,1.2738194444443929
11,1711.9803277777778,1.277306944444455
11,1789.6027416666666,1.2743263888888892
11,1798.039061111111,1.2766027777776847
11,1876.4523111111112,1.284254166666708
11,1884.6767333333335,1.2756805555554833
11,1964.6029916666666,1.2846700833334368
11,1973.082897222222,1.281632725000228
11,2054.857736111111,1.2852097222222845
11,2063.419519444444,1.2999291666668427
11,2140.2896833333334,1.2862387361112662
11,2148.9642638888886,1.2881819444444444
11,2227.4514944444445,1.2865569444440523
11,2235.910730555556,1.2875248388889093
11,2310.653125,1.2712620944444653
11,2319.431938888889,1.2750013888888683
11,2396.542613888889,1.275369444444155
11,2404.8104027777777,1.2809250000000414
11,2477.9624777777776,1.2606959736111731
11,2486.666225,1.2688845277776746
11,2559.0713499999997,1.254551388889158
11,2567.6496,1.2687260888888503
11,2641.055661111111,1.2624222222227397
11,2650.0057055555553,1.27008572361138
11,2729.2825,1.2337805555555557
11,2738.1905333333334,1.260594629166646
11,2811.1978083333333,1.2364499999999174
11,2820.158775,1.2319875000002483
11,2896.4508277777777,1.1764388888888062
11,2905.203936111111,1.1835597222222016
11,3017.3233,1.230973611111049
11,3026.273727777778,1.2101027777775708
11,3101.2386333333334,1.1346874999997931
11,3109.7440472222224,1.1192833333333128
11,3177.907236111111,1.1010854986111525
11,3186.7986666666666,1.1044652777781088
11,3256.8733888888887,1.0123576319446514
11,3260.99565,0.8632638888887648
11,3327.3592333333336,0.9876497638887856
11,3336.280611111111,0.9962504194445686
11,3398.0834055555556,0.6929597222223671
11,3407.006836111111,0.9682188708336233
11,3460.2935666666667,0.8116316486113386
11,3469.7288999999996,0.9552444444445274
11,3531.3260472222223,0.9499597222224293
12,3.8559194444444445,2.093717522222222
12,9.17728611111111,2.0905291666666677
12,108.28990555555556,2.0716598763888925
12,113.88809722222223,2.0684986111111336
12,200.65294444444444,2.051431400000021
12,206.08945,2.043636111111087
12,293.6979027777778,2.0253552875000467
12,299.1665166666667,2.0200805555555514
12,383.68258055555555,2.0086594819444397
12,389.03281944444444,2.0062722222222527
12,472.1324333333333,1.971897263888876
12,477.58854722222225,1.9719208763888734
12,565.8966722222223,1.9190721722221942
12,571.7572638888889,1.9217471138889466
12,670.2428166666667,1.8744847222221706
12,673.4332805555556,1.726194444444424
12,764.9304138888888,1.8370777777777407
12,770.6423222222222,1.837522222222144
12,860.9501027777778,1.7950902777777098
12,866.6837555555555,1.786949111111137
12,949.4461472222222,1.7681083333334524
12,955.154138888889,1.7677938347222593
12,1043.9127722222222,1.7446430555554626
12,1049.5398694444443,1.7433833333332553
12,1131.16485,1.7223583333334225
12,1136.7580888888888,1.7191291861108176
12,1223.3319416666668,1.699516666666636
12,1228.884788888889,1.6947638888890235
12,1432.0,1.7448430555555143
12,1439.8037694444445,1.7381861111111216
12,1517.1047861111113,1.7153117083331264
12,1524.6782333333333,1.7105319444446412
12,1601.5439944444445,1.6877161722223364
12,1609.0234222222223,1.686191666666553
12,1693.8109083333331,1.6647000000000107
12,1701.2811083333333,1.662811111110925
12,1786.3790611111112,1.6316777777777673
12,1793.9007972222223,1.6264638888888476
12,1874.3154027777778,1.6102069444444858
12,1881.9457722222223,1.604601786111017
12,1959.4513416666666,1.5832055555556073
12,1967.2055888888888,1.5839583333334692
12,2047.329375,1.5630524583331264
12,2055.108986111111,1.5590986111112457
12,2127.5203444444446,1.538498611110925
12,2135.3744027777775,1.5409041666666978
12,2214.704083333333,1.5070394638889808
12,2222.896727777778,1.500145833333377
12,2297.224127777778,1.4762992736112361
12,2305.6171138888885,1.4728037888888184
12,2382.507888888889,1.4646527777775915
12,2390.9328694444443,1.4591000000001035
12,2461.5916944444443,1.4421892347222844
12,2470.2021222222224,1.4396536819439896
12,2547.5025305555555,1.4215238986110286
12,2556.1074416666665,1.4040888888891168
12,2629.5480833333336,1.4039214972220306
12,2638.2108083333333,1.3985402777777158
12,2711.6491055555557,1.39644338194403
12,2720.0004027777777,1.357627777778109
12,2791.7462805555556,1.360290277778109
12,2800.551238888889,1.3479527777775298
12,3020.0666861111113,1.3833722222219946
12,3029.0301750000003,1.3715555555553696
12,3104.4747361111113,1.2759763888887234
12,3113.185975,1.2967708333336851
12,3186.359480555556,1.2596986111109456
12,3195.011258333333,1.265750394444486
12,3268.2448750000003,1.1783684055554315
12,3276.9610583333333,1.173778337499669
12,3340.5266861111113,1.1495333333333335
12,3349.515202777778,1.1464569444445687
12,3421.452955555556,1.1129051361112354
12,3430.127513888889,1.1083527180554729
12,3497.2875583333334,1.0902035041662732
12,3506.1757027777776,1.0869583333333748
13,3.792530555555555,2.1289888249999995
13,261.8150722222222,2.055338888888888
13,579.1868138888889,1.9991805555555426
13,829.0776388888889,1.910483125
13,1074.9489055555555,1.8223833333333697
13,1316.8768305555554,1.7535661527778297
13,1560.520161111111,1.7010383152777466
13,1802.768813888889,1.6503736111109872
13,2035.5585777777778,1.6267000000000311
13,2273.8881444444446,1.5944305555554004
13,2513.309327777778,1.5473236111111939
13,2742.238588888889,1.5021530375002274
13,2962.939841666667,1.4505958333331885
13,3171.4067916666663,1.3460277777781504
13,3383.2737583333337,1.3804541666664187
13,3427.3593694444444,1.3892499999996895
13,3637.875358333333,1.2785277777778195
13,3844.741988888889,1.2813759208331061
13,4028.4498333333336,1.261191666666584
13,4211.355036111111,1.1949250000000828
13,4395.756811111111,1.1617809250000417
13,4569.251844444445,1.1346680555555557
13,4746.540452777777,1.0930569444451481
14,3.794338888888889,2.115386111111111
14,265.8854388888889,2.0401486111110736
14,577.1842861111111,1.9490180555555454
14,833.5630138888889,1.8418928319444083
14,1093.3730833333334,1.7659833333332973
14,1357.3110777777777,1.6931602722222325
14,1611.7285583333335,1.5717418472220155
14,1853.0151583333334,1.5008166666665737
14,2101.1106944444446,1.4433338027778089
14,2330.598775,1.393190825000145
14,2571.3186138888886,1.3229152777775917
14,2789.3175277777777,1.2533041666666254
14,2998.9165777777775,1.2185013888888059
14,3197.117533333333,1.1709527777783366
14,3397.7194222222224,1.1396055555558247
14,3428.702188888889,1.1695277777775916
14,3627.380891666667,1.0653180555553903
14,3805.747588888889,1.0129115777779434
14,3987.93165,1.0003527777778607
14,4169.286530555555,0.9699927347223671
14,4345.502122222222,0.9557666666666252
14,4516.805969444445,0.9149708333333955
14,4687.403836111111,0.8886402777786471
14,4857.545291666667,0.8795638888888061
15,3.788975,2.119073611111111
15,265.24329166666666,2.0450277777777726
15,577.9673694444444,1.9550472222222015
15,831.8877583333333,1.833991666666677
15,1087.037675,1.7654263888889614
15,1337.2172138888889,1.664366666666677
15,1590.913063888889,1.5487888888887853
15,1836.1407361111112,1.4904361111110285
15,2069.7352416666668,1.4407351527776224
15,2299.5487583333334,1.3976402777777468
15,2541.317091666667,1.3530388888885372
15,2757.302769444444,1.3112944444447137
15,2971.1550111111114,1.2669319444443616
15,3174.1769694444442,1.1953875000000622
15,3388.6066638888888,1.1905425416663562
15,3428.452875,1.2043416666667908
15,3626.7064472222223,1.1290964972218913
15,3813.708952777778,1.114220833333416
15,3988.210883333333,1.0674013888887233
15,4163.389591666667,1.0337055555550176
15,4334.370347222222,1.0294124999997931
15,4507.7781444444445,1.0221347222224293
15,4680.008377777778,0.9939583333336232
15,4853.259708333333,0.938390277777488
16,3.780788888888889,2.113643054166666
16,266.21678888888886,1.992239847222216
16,579.2160277777778,1.9281233083333154
16,831.1966444444445,1.816613888888915
16,1084.9595305555554,1.7387028236112196
16,1336.5754361111112,1.6637152777776745
16,1595.818475,1.5815097222223464
16,1856.1856555555557,1.4926597222222224
